Restrict to Domain,限制域名,
Shortcuts,快捷鍵,
X Field,X場,
Y Axis,Y軸,
workspace,工作區,
Setup > User,設定&gt;使用者,
Setup > Customize Form,設定&gt;自定義表格,
Setup > User Permissions,設定&gt;使用者許可權,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","連線到QZ托盤應用程式時出錯... <br><br>您需要安裝並執行QZ Tray應用程式，才能使用Raw Print功能。 <br><br> <a href=""https://qz.io/download/"" target=""_blank"">單擊此處下載並安裝QZ托盤</a> 。 <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">單擊此處以瞭解有關原始印刷的更多資訊</a> 。",
No email account associated with the User. Please add an account under User > Email Inbox.,沒有與該使用者關聯的電子郵件帳戶。請在“使用者”&gt;“電子郵件收件箱”下新增一個帳戶。,
"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).",為了進行比較，請使用&gt; 5，&lt;10或= 324。對於範圍，請使用5:10（對於5到10之間的值）。,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,找不到預設的地址模板。請從設定&gt;列印和商標&gt;地址模板中建立一個新地址。,
Please setup default Email Account from Setup > Email > Email Account,請從設定&gt;電子郵件&gt;電子郵件帳戶設定預設的電子郵件帳戶,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,電子郵件帳戶未設定。請從設定&gt;電子郵件&gt;電子郵件帳戶建立一個新的電子郵件帳戶,
Attach file,附加檔案,
Contribution Status,貢獻狀態,
Contribution Document Name,貢獻檔名稱,
Extends,延伸,
Extends Another Page,擴充套件另一頁,
Please select target language for translation,請選擇目標語言進行翻譯,
Select Language,選擇語言,
Confirm Translations,確認翻譯,
Contributed Translations,貢獻翻譯,
Show Tags,顯示標籤,
Do not have permission to access {0} bucket.,沒有訪問{0}儲存桶的許可權。,
Allow document creation via Email,允許透過電子郵件建立文件,
Sender Field,發件人欄位,
Logout All Sessions on Password Reset,登出密碼重置後的所有會話,
Logout From All Devices After Changing Password,更改密碼後從所有裝置登出,
Send Notifications For Documents Followed By Me,傳送關於我關注的文件的通知,
Send Notifications For Email Threads,傳送電子郵件主題的通知,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,繞過受限IP地址檢查是否啟用了兩個因素驗證,
Reset LDAP Password,重置LDAP密碼,
Confirm New Password,確認新密碼,
Logout All Sessions,登出所有會話,
Passwords do not match!,密碼不匹配！,
Dashboard Manager,資訊主頁管理員,
Dashboard Settings,資訊主頁設定,
Chart Configuration,圖表配置,
No Permitted Charts on this Dashboard,此儀表板上沒有允許的圖表,
No Permitted Charts,沒有允許的圖表,
Reset Chart,重置圖表,
via {0},透過{0},
{0} is not a valid Phone Number,{0}不是有效的電話號碼,
Failed Transactions,交易失敗,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,欄位{0}的值在{1}中太長。長度應小於{2}個字元,
Data Too Long,資料太長,
via Notification,透過通知,
Log in to access this page.,登入訪問此頁面。,
Report Document Error,報告檔案錯誤,
{0} is an invalid Data field.,{0}是無效的資料欄位。,
Only Options allowed for Data field are:,只有“資料”欄位允許的選項是：,
Select a valid Subject field for creating documents from Email,選擇一個有效的主題欄位以透過電子郵件建立文件,
"Subject Field type should be Data, Text, Long Text, Small Text, Text Editor",主題欄位型別應為資料，文字，長文字，小文字，文字編輯器,
Select a valid Sender Field for creating documents from Email,選擇一個有效的發件人欄位以透過電子郵件建立文件,
Sender Field should have Email in options,發件人欄位中應有電子郵件選項,
Password changed successfully.,密碼更換成功。,
Failed to change password.,修改密碼失敗。,
No Entry for the User {0} found within LDAP!,在LDAP中找不到使用者{0}的條目！,
No LDAP User found for email: {0},找不到電子郵件的LDAP使用者：{0},
Prepared Report User,準備的報告使用者,
Scheduler Event,排程事件,
Select Event Type,選擇事件型別,
Schedule Script,排程指令碼,
Duration,持續時間,
Donut,甜甜圈,
Custom Options,自訂選項,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]",例如：“顏色”：[“＃d1d8dd”，“＃ff5858”],
Confirmation Email Template,確認電子郵件模板,
Welcome Email Template,歡迎電子郵件模板,
Schedule Send,安排傳送,
Do you really want to send this email newsletter?,您是否真的要傳送此電子郵件通訊？,
Advanced Settings,高階設定,
Disable Comments,禁用評論,
Comments on this blog post will be disabled if checked.,如果選中此部落格文章的評論將被禁用。,
CSS Class,CSS類,
Full Width,全屏寬度,
Page Builder,頁面生成器,
Page Building Blocks,頁面構建塊,
Header and Breadcrumbs,標頭和麵包屑,
Add Custom Tags,新增自定義標籤,
Web Page Block,網頁塊,
Web Template,網頁範本,
Edit Values,編輯值,
Web Template Values,Web模板值,
Add Container,新增容器,
Web Page View,網頁瀏覽,
Path,路徑,
Referrer,推薦人,
Browser,瀏覽器,
Browser Version,瀏覽器版本,
Web Template Field,Web模板欄位,
Section,部分,
Hide,隱藏,
Enable In App Website Tracking,啟用應用內網站跟蹤,
Enable Google Indexing,啟用Google索引,
"To use Google Indexing, enable <a href=""#Form/Google Settings"">Google Settings</a>.","要使用Google索引，請啟用<a href=""#Form/Google Settings"">Google設定</a>。",
Authorize API Indexing  Access,授權API索引訪問,
Indexing Refresh Token,索引重新整理令牌,
Indexing Authorization Code,索引授權碼,
Theme Configuration,主題配置,
Font Properties,字型屬性,
Button Rounded Corners,按鈕圓角,
Button Shadows,按鈕陰影,
Button Gradients,按鈕漸變,
Light Color,淺色,
Stylesheet,樣式表,
Custom SCSS,自定義SCSS,
Navbar,導航欄,
Source Message,源訊息,
Translated Message,翻譯的訊息,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,使用此控制檯可能使攻擊者冒充您並竊取您的資訊。不要輸入或貼上您不理解的程式碼。,
{0} m,{0}米,
{0} h,{0}小時,
{0} d,{0} d,
{0} w,{0} w,
{0} M,{0} M,
{0} y,{0} y,
yesterday,昨天,
{0} years ago,{0}年前,
New Chart,新圖表,
New Shortcut,新捷徑,
Edit Chart,編輯圖表,
Edit Shortcut,編輯捷徑,
Couldn't Load Desk,無法載入辦公桌,
"Something went wrong while loading Desk. <b>Please relaod the page</b>. If the problem persists, contact the Administrator",載入Desk時出了點問題。<b>請重新整理頁面</b>。如果問題仍然存在，請與管理員聯絡,
Customize Workspace,自定義工作區,
Customizations Saved Successfully,定製成功儲存,
Something went wrong while saving customizations,儲存自定義設定時出了點問題,
{} Dashboard,{} 儀表板,
No changes in document,檔案無變化,
by Role,按角色,
Document is only editable by users with role,只有具有角色的使用者才能編輯文件,
{0}: Other permission rules may also apply,{0}：其他許可規則也可能適用,
{0} Web page views,{0}瀏覽量,
Expand,擴大,
Collapse,坍方,
"Invalid Bearer token, please provide a valid access token with prefix 'Bearer'.",無效的承載令牌，請提供帶有字首“承載”的有效訪問令牌。,
"Failed to decode token, please provide a valid base64-encoded token.",無法解碼令牌，請提供有效的base64編碼令牌。,
"Invalid token, please provide a valid token with prefix 'Basic' or 'Token'.",無效的令牌，請提供帶有字首“基本”或“令牌”的有效令牌。,
{0} is not a valid Name,{0}不是有效的名稱,
Your system is being updated. Please refresh again after a few moments.,您的系統正在更新。請稍後再重新整理。,
{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.,{0} {1}：無法刪除已提交的記錄。您必須先{2}取消{3}。,
Error has occurred in {0},{0}中發生錯誤,
Status Updated,狀態已更新,
You can also copy-paste this {0} to your browser,您也可以將此{0}複製貼上到瀏覽器中,
Enabled scheduled execution for script {0},為指令碼{0}啟用了計劃執行,
Scheduled execution for script {0} has updated,指令碼{0}的計劃執行已更新,
The Link specified has either been used before or Invalid,指定的連結之前已使用過或無效,
Options for {0} must be set before setting the default value.,必須在設定預設值之前設定{0}的選項。,
Default value for {0} must be in the list of options.,{0}的預設值必須在選項列表中。,
Google Indexing has been configured.,Google索引已配置。,
Allow API Indexing Access,允許API索引訪問,
Allow Google Indexing Access,允許Google索引訪問,
Custom Documents,定製檔案,
Could not save customization,無法儲存自定義,
Transgender,變性人,
Genderqueer,性別酷兒,
Non-Conforming,不合格,
Prefer not to say,不想說,
Is Billing Contact,帳單聯絡人,
Address And Contacts,地址和聯絡方式,
Lead Conversion Time,商機轉換時間,
Due Date Based On,到期日基於,
Linked Documents,連結檔案,
Steps,腳步,
email,電子郵件,
Component,薪資構成,
Subtitle,字幕,
Prefix,字首,
Is Public,是公開的,
This chart will be available to all Users if this is set,如果設定此圖表，則所有使用者均可使用,
Number Card,號碼卡,
Function,功能,
Minimum,最低要求,
Maximum,最大值,
This card will be available to all Users if this is set,如果設定了此卡，則所有使用者都可以使用此卡,
Stats,統計資料,
Show Percentage Stats,顯示百分比統計,
Stats Time Interval,統計時間間隔,
Show percentage difference according to this time interval,根據此時間間隔顯示百分比差異,
Filters Section,過濾器部分,
Number Card Link,號碼卡連結,
Card,卡,
API Access,API訪問,
Access Key Secret,訪問金鑰秘密,
S3 Bucket Details,S3剷鬥詳細資訊,
Bucket Name,桶名,
Backup Details,備份詳細資料,
Backup Files,備份檔案,
Backup public and private files along with the database.,備份公共和私有檔案以及資料庫。,
Set to 0 for no limit on the number of backups taken,設定為0表示不限制備份數量,
Meta Description,元描述,
Meta Image,元影象,
Google Snippet Preview,Google Snippet預覽,
This is an example Google SERP Preview.,這是Google SERP預覽的示例。,
Add Gray Background,新增灰色背景,
Hide Block,隱藏塊,
This Week,本星期,
This Month,這個月,
This Quarter,本季度,
This Year,今年,
All Time,整天,
Select From Date,從日期選擇,
since yesterday,從昨天開始,
since last week,自從上週以來,
since last month,自上個月以來,
since last year,從去年開始,
Show,顯示,
New Number Card,新號碼卡,
Your Shortcuts,您的捷徑,
You haven't added any Dashboard Charts or Number Cards yet.,您尚未新增任何儀表盤圖表或數字卡。,
Click On Customize to add your first widget,單擊“自定義”以新增您的第一個小部件,
Are you sure you want to reset all customizations?,您確定要重置所有自定義設定嗎？,
"Couldn't save, please check the data you have entered",無法儲存，請檢查您輸入的資料,
Validation Error,驗證錯誤,
"You can only upload JPG, PNG, PDF, or Microsoft documents.",您只能上傳JPG，PNG，PDF或Microsoft文件。,
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,將“ {2}”中“ {1}”的長度恢復為{0}。將長度設定為{3}將導致資料截斷。,
'{0}' not allowed for type {1} in row {2},第{2}行的型別{1}不允許使用&#39;{0}&#39;,
Option {0} for field {1} is not a child table,欄位{1}的選項{0}不是子表,
Invalid Option,無效的選項,
Request Body consists of an invalid JSON structure,請求正文包含無效的JSON結構,
Invalid JSON,無效的JSON,
Party GSTIN,GSTIN派對,
GST State,消費稅國家,
Andaman and Nicobar Islands,安達曼和尼科巴群島,
Andhra Pradesh,安德拉邦,
Arunachal Pradesh,阿魯納恰爾邦,
Assam,阿薩姆邦,
Bihar,比哈爾,
Chandigarh,昌迪加爾,
Chhattisgarh,恰蒂斯加爾邦,
Dadra and Nagar Haveli,達德拉和納加爾·哈維裡,
Daman and Diu,達曼和丟,
Delhi,新德里,
Goa,果阿,
Gujarat,古吉拉特邦,
Haryana,哈里亞納邦,
Himachal Pradesh,喜馬al爾邦,
Jammu and Kashmir,查mu和克什米爾,
Jharkhand,賈坎德邦,
Karnataka,卡納塔克邦,
Kerala,喀拉拉邦,
Lakshadweep Islands,拉克肖普群島,
Madhya Pradesh,中央邦,
Maharashtra,馬哈拉施特拉邦,
Manipur,馬尼布林,
Meghalaya,梅加拉亞邦,
Mizoram,咪唑侖,
Nagaland,那加蘭邦,
Odisha,奧迪沙,
Other Territory,其他地區,
Pondicherry,朋迪榭裡,
Punjab,旁遮普語,
Rajasthan,拉賈斯坦邦,
Sikkim,錫金,
Tamil Nadu,泰米爾納德邦,
Telangana,Telangana,
Tripura,特里普拉,
Uttar Pradesh,北方邦,
Uttarakhand,北阿坎德邦,
West Bengal,西孟加拉邦,
GST State Number,消費稅國家編號,
Import from Google Sheets,從Google表格匯入,
Must be a publicly accessible Google Sheets URL,必須是可公開訪問的Google表格網址,
Refresh Google Sheet,重新整理Google表格,
Import File Errors and Warnings,匯入檔案錯誤和警告,
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",已成功匯入{0}條記錄中的{0}條記錄。單擊匯出錯誤行，修復錯誤，然後再次匯入。,
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",已成功匯入{1}中的{0}條記錄。單擊匯出錯誤行，修復錯誤，然後再次匯入。,
"Successfully updated {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",已成功更新{1}中的{0}條記錄。單擊匯出錯誤行，修復錯誤，然後再次匯入。,
"Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",已成功更新{1}中的{0}條記錄。單擊匯出錯誤行，修復錯誤，然後再次匯入。,
Data Import Legacy,資料匯入傳統,
Documents restored successfully,檔案還原成功,
Documents that were already restored,已經還原的檔案,
Documents that failed to restore,無法還原的檔案,
Document Restoration Summary,檔案還原摘要,
Hide Days,隱藏的日子,
Hide Seconds,隱藏秒,
Hide Border,隱藏邊框,
Index Web Pages for Search,索引搜尋網頁,
Action / Route,動作/路線,
Document Naming Rule,檔案命名規則,
Rule Conditions,規則條件,
Digits,位數,
Example: 00001,例如：00001,
Counter,計數器,
Document Naming Rule Condition,檔案命名規則條件,
Installed Application,已安裝的應用程式,
Application Name,應用名稱,
Application Version,應用版本,
Git Branch,git分支,
Installed Applications,已安裝的應用程式,
Navbar Item,導航欄專案,
Item Label,物品標籤,
Item Type,物品種類,
Separator,分隔器,
Navbar Settings,導航欄設定,
Application Logo,應用徽標,
Logo Width,徽標寬度,
Dropdowns,下拉選單,
Settings Dropdown,設定下拉選單,
Help Dropdown,幫助下拉選單,
Query / Script,查詢/指令碼,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","可以透過<code>filters</code>訪問<code>filters</code> 。<br><br>以<code>result = [result]</code>傳送輸出，或以舊式<code>data = [columns], [result]</code>",
Client Code,客戶程式碼,
Report Column,報告欄,
Report Filter,報告過濾器,
Wildcard Filter,萬用字元過濾器,
"Will add ""%"" before and after the query",查詢前後將新增“％”,
"Route: Example ""/desk""",路線：示例“ / desk”,
Enable Onboarding,啟用入職,
Password Reset Link Generation Limit,密碼重置連結生成限制,
Hourly rate limit for generating password reset links,每小時生成密碼重置連結的速率限制,
Include Web View Link in Email,透過電子郵件傳送文件Web檢視連結,
Enable Auto-deletion of Prepared Reports,啟用自動刪除準備好的報告,
Prepared Report Expiry Period (Days),準備好的報告有效期限（天）,
System will automatically delete Prepared Reports after these many days since creation,自建立以來的許多天後，系統將自動刪除“準備的報告”,
Package Document Type,包裝檔案型別,
Include Attachments,包括附件,
Overwrite,覆寫,
Package Publish Target,包釋出目標,
Site URL,網站網址,
Package Publish Tool,包釋出工具,
Click on the row for accessing filters.,單擊該行以訪問過濾器。,
Sites,網站,
Last Deployed On,上次部署時間,
Console Log,控制檯日誌,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])",為該儀表板上的所有圖表設定預設選項（例如：“顏色”：[“＃d1d8dd”，“＃ff5858”]）,
Use Report Chart,使用報告表,
Heatmap,熱圖,
Dynamic Filters,動態濾鏡,
Dynamic Filters JSON,動態過濾器JSON,
Set Dynamic Filters,設定動態過濾器,
Click to Set Dynamic Filters,單擊以設定動態過濾器,
Hide Custom DocTypes and Reports,隱藏自定義DocType和報告,
Checking this will hide custom doctypes and reports cards in Links section,選中此選項將在“連結”部分中隱藏自定義文件型別和報告卡,
DocType View,DocType檢視,
Which view of the associated DocType should this shortcut take you to?,該快捷方式應該帶您到關聯的DocType的哪個檢視？,
List View Settings,列表檢視設定,
Maximum Number of Fields,最大欄位數,
Module Onboarding,模組入職,
System managers are allowed by default,預設情況下允許系統管理員,
Documentation URL,文件網址,
Is Complete,已經完成,
Alert,警報,
Document Link,檔案連結,
Attached File,附件檔案,
Attachment Link,附件連結,
Open Reference Document,開啟參考檔案,
Custom Configuration,自定義配置,
Filters Configuration,過濾器配置,
Dynamic Filters Section,動態過濾器部分,
Please create Card first,請先建立卡,
Onboarding Permission,入職許可,
Onboarding Step,入職步驟,
Is Skipped,被跳過,
Create Entry,建立條目,
Update Settings,更新設定,
Show Form Tour,表演表格之旅,
View Report,檢視報告,
Go to Page,轉到頁面,
Watch Video,看影片,
Show Full Form?,顯示完整表格？,
Show full form instead of a quick entry modal,顯示完整表格，而不是快速輸入模式,
Report Reference Doctype,報告參考文件型別,
Report Description,報告說明,
This will be shown to the user in a dialog after routing to the report,路由到報告後，這將在對話方塊中顯示給使用者,
Example: #Tree/Account,示例：＃Tree /帳戶,
Callback Title,回撥標題,
Callback Message,回叫留言,
This will be shown in a modal after routing,路由後將在模式中顯示,
Validate Field,驗證欄位,
Value to Validate,驗證價值,
Use % for any non empty value.,將％用作任何非空值。,
Video URL,影片網址,
Onboarding Step Map,入職步驟圖,
Step,步,
System Console,系統控制檯,
Console,安慰,
To print output use <code>log(text)</code>,要列印輸出，請使用<code>log(text)</code>,
Commit,承諾,
Execute Console script,執行控制檯指令碼,
Execute,執行,
Create Contacts from Incoming Emails,透過傳入電子郵件建立聯絡人,
Inbox User,收件箱使用者,
Disabled Auto Reply,禁用自動回覆,
Schedule Sending,計劃傳送,
Message (Markdown),訊息（降價）,
Message (HTML),訊息（HTML）,
Send Attachments,傳送附件,
Testing,測驗,
System Notification,系統通知,
Twilio Number,特維里奧數,
"To use WhatsApp for Business, initialize <a href=""#Form/Twilio Settings"">Twilio Settings</a>.","要使用WhatsApp for Business，請初始化<a href=""#Form/Twilio Settings"">Twilio設定</a>。",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","要使用Slack Channel，請新增<a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a> 。",
Send System Notification,傳送系統通知,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",如果啟用，則通知將顯示在導航欄右上角的通知下拉選單中。,
Send To All Assignees,傳送給所有受讓人,
Receiver By Document Field,接收方按憑證欄位,
Receiver By Role,接收者按角色,
Child Table,子表,
Remote Value Filters,遠端值過濾器,
API Key of the user(Event Subscriber) on the producer site,生產者站點上使用者（事件訂閱者）的API金鑰,
API Secret of the user(Event Subscriber) on the producer site,生產者站點上使用者（事件訂閱者）的API秘密,
Paytm Settings,Paytm設定,
Merchant Key,商戶密碼,
Staging,分期,
Industry Type ID,行業型別ID,
See https://docs.aws.amazon.com/general/latest/gr/s3.html for details.,有關詳細資訊，請參見https://docs.aws.amazon.com/general/latest/gr/s3.html。,
af-south-1,af-south-1,
ap-east-1,ap-east-1,
eu-south-1,eu-south-1,
me-south-1,我南1,
Twilio Number Group,Twilio號碼組,
Twilio Settings,Twilio設定,
Auth Token,驗證令牌,
Read Time,閱讀時間,
in minutes,在幾分鐘內,
Featured,精選,
Hide CTA,隱藏號召性文字,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)",列表頁面的描述，以純文字形式，只有幾行。 （最多200個字元）,
Meta Title,元標題,
Enable Social Sharing,啟用社交分享,
Show CTA in Blog,在部落格中顯示CTA,
CTA,CTA,
CTA Label,CTA標籤,
CTA URL,CTA網址,
Default Portal Home,預設門戶主頁,
"Example: ""/desk""",示例：“ / desk”,
Social Link Settings,社交連結設定,
Social Link Type,社交連結型別,
facebook,臉書,
linkedin,行人,
twitter,推特,
"If Icon is set, it will be shown instead of Label",如果設定了圖示，它將顯示而不是標籤,
Apply Document Permissions,套用檔案許可權,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","如需幫助，請參閱<a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">客戶端指令碼API和示例</a>",
Dynamic Route,動態路線,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,將路線引數對映到表單變數中。示例<code>/project/&lt;name&gt;</code>,
Context Script,上下文指令碼,
"<p>Set context before rendering a template. Example:</p><p>\n</p><div><pre><code>\ncontext.project = frappe.get_doc(""Project"", frappe.form_dict.name)\n</code></pre></div>","<p>在渲染模板之前設定上下文。例：</p><p></p><div><pre> <code>context.project = frappe.get_doc(&quot;Project&quot;, frappe.form_dict.name)</code></pre></div>",
Title of the page,頁面標題,
This title will be used as the title of the webpage as well as in meta tags,該標題將用作網頁以及元標記的標題,
Makes the page public,公開頁面,
Checking this will publish the page on your website and it'll be visible to everyone.,選中此核取方塊將在您的網站上釋出該頁面，並且所有人都可以看到該頁面。,
URL of the page,頁面網址,
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish",當您釋出頁面時，它將自動生成，也可以根據需要自己輸入路線,
Content type for building the page,用於構建頁面的內容型別,
"You can select one from the following,",您可以從以下選項中選擇一個，,
Standard rich text editor with controls,帶控制元件的標準RTF編輯器,
Github flavoured markdown syntax,Github風格的Markdown語法,
HTML with jinja support,帶有Jinja支援的HTML,
Frappe page builder using components,使用元件的Frappe頁面構建器,
Checking this will show a text area where you can write custom javascript that will run on this page.,選中此核取方塊將顯示一個文字區域，您可以在其中編寫將在此頁面上執行的自定義JavaScript。,
Meta title for SEO,SEO的元標題,
"By default the title is used as meta title, adding a value here will override it.",預設情況下，標題用作元標題，在此處新增值將覆蓋它。,
"The meta description is an HTML attribute that provides a brief summary of a web page. Search engines such as Google often display the meta description in search results, which can influence click-through rates.",元描述是HTML屬性，可提供網頁的簡要摘要。諸如Google之類的搜尋引擎經常在搜尋結果中顯示元描述，這可能會影響點選率。,
"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width, and at least 150px in height.",元影象是代表頁面內容的唯一影象。此卡片的圖片寬度至少應為280px，高度至少應為150px。,
Add Space on Top,在頂部新增空間,
Add Space on Bottom,在底部新增空間,
Is Unique,是獨特的,
User Agent,使用者代理,
Table Break,餐桌休息,
Hide Login,隱藏登入,
Navbar Template,導航欄模板,
Navbar Template Values,導航欄模板值,
Call To Action,呼籲採取行動,
Call To Action URL,號召性用語URL,
Footer Logo,頁尾徽標,
Footer Template,頁尾模板,
Footer Template Values,頁尾模板值,
Enable Tracking Page Views,啟用跟蹤頁面瀏覽量,
"Checking this will enable tracking page views for blogs, web pages, etc.",選中此選項將啟用跟蹤部落格，網頁等的頁面瀏覽量。,
Disable Signup for your site,禁用網站註冊,
Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,如果您不希望使用者在您的網站上註冊帳戶，請選中此核取方塊。除非您明確提供，否則使用者將無法獲得桌面訪問許可權。,
URL to go to on clicking the slideshow image,單擊幻燈片影象時要轉到的URL,
Custom Overrides,自定義替代,
Ignored Apps,忽略的應用,
Include Theme from Apps,包含來自應用程式的主題,
Website Theme Ignore App,網站主題忽略應用,
Are you sure you want to save this document?,您確定要儲存此文件嗎？,
Refresh All,全部重新整理,
"Level 0 is for document level permissions, higher levels for field level permissions.",級別0用於文件級別許可權，更高階別用於欄位級別許可權。,
Website Analytics,網站分析,
d,d,Days (Field: Duration)
h,H,Hours (Field: Duration)
m,米,Minutes (Field: Duration)
s,s,Seconds (Field: Duration)
Less,減,
Not a valid DocType view:,無效的DocType檢視：,
Unknown View,未知檢視,
Go Back,回去,
Let's take you back to onboarding,讓我們回到入門,
Great Job,很好,
Looks Great,看起來很棒,
Looks like you didn't change the value,看起來您沒有更改值,
Oops,哎呀,
Skip Step,跳過步驟,
"You're doing great, let's take you back to the onboarding page.",您做的很棒，讓我們回到入門頁面。,
Good Work 🎉,做得好🎉,
Submit this document to complete this step.,提交此文件以完成此步驟。,
Great,大,
You may continue with onboarding,您可以繼續入職,
You seem good to go!,你看起來不錯！,
Onboarding Complete,入職完成,
{0} Settings,{0}設定,
{0} Fields,{0}欄位,
Reset Fields,重新設定領域,
Select Fields,選擇欄位,
Warning: Unable to find {0} in any table related to {1},警告：在與{1}相關的任何表中找不到{0},
Tree view is not available for {0},樹檢視不適用於{0},
Create Card,建立卡,
Card Label,卡標籤,
Reports already in Queue,報表已在佇列中,
Proceed Anyway,仍要繼續,
Delete and Generate New,刪除並生成新的,
1 Report,1份報告,
{0} ({1}) (1 row mandatory),{0}（{1}）（必填1行）,
Select Fields To Insert,選擇要插入的欄位,
Select Fields To Update,選擇要更新的欄位,
"This document is already amended, you cannot ammend it again",該文件已被修改，您無法再次對其進行修改,
Add to ToDo,新增到待辦事項,
{0} is currently {1},{0}當前為{1},
{0} are currently {1},{0}當前為{1},
Currently Replying,目前回覆,
created {0},已建立{0},
Change,更改,Coins
Too Many Requests,請求太多,
"Invalid Authorization headers, add a token with a prefix from one of the following: {0}.",無效的授權標頭，請新增帶有以下任一字首的令牌：{0}。,
"Invalid Authorization Type {0}, must be one of {1}.",無效的授權型別{0}，必須是{1}之一。,
{} is not a valid date string.,{}不是有效的日期字串。,
Invalid Date,失效日期,
Please select a valid date filter,請選擇一個有效的日期過濾器,
Value {0} must be in the valid duration format: d h m s,值{0}必須採用有效的持續時間格式：dhms,
Google Sheets URL is invalid or not publicly accessible.,Google表格網址無效或無法公開訪問。,
"Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.",Google表格網址必須以“ gid = {number}”結尾。從瀏覽器位址列中複製並貼上URL，然後重試。,
Incorrect URL,網址錯誤,
"""{0}"" is not a valid Google Sheets URL",“ {0}”不是有效的Google表格網址,
Duplicate Name,名稱重複,
"Please check the value of ""Fetch From"" set for field {0}",請檢查為欄位{0}設定的“提取自”的值,
Wrong Fetch From value,從價值中提取錯誤,
A field with the name '{}' already exists in doctype {}.,文件型別{}中已經存在名稱為“ {}”的欄位。,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,自定義欄位{0}由管理員建立，只能透過管理員帳戶刪除。,
Failed to send {0} Auto Email Report,無法傳送{0}自動電子郵件報告,
Test email sent to {0},測試傳送到{0}的電子郵件,
Email queued to {0} recipients,電子郵件已排隊{0}個收件人,
Newsletter should have at least one recipient,時事通訊應至少有一位收件人,
Please enable Twilio settings to send WhatsApp messages,請啟用Twilio設定以傳送WhatsApp訊息,
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings",不允許附加{0}文件，請在“列印設定”中啟用“允許{0}列印”,
Signup Disabled,註冊已禁用,
Signups have been disabled for this website.,該網站的註冊已被禁用。,
Open Document,開啟檔案,
The comment cannot be empty,評論不能為空,
Hourly comment limit reached for: {0},已達到每小時評論的限制：{0},
Please add a valid comment.,請新增有效的評論。,
Document {0} Already Restored,文件{0}已恢復,
Restoring Deleted Document,恢復已刪除的文件,
{function} of {fieldlabel},{function} of {fieldlabel},
Invalid template file for import,無效的匯入模板檔案,
Invalid or corrupted content for import,匯入的內容無效或損壞,
Value {0} must in {1} format,值{0}必須為{1}格式,
{0} is a mandatory field asdadsf,{0}是必填欄位asdadsf,
Could not map column {0} to field {1},無法將列{0}對映到欄位{1},
Skipping Duplicate Column {0},跳過重複的列{0},
The column {0} has {1} different date formats. Automatically setting {2} as the default format as it is the most common. Please change other values in this column to this format.,列{0}具有{1}不同的日期格式。自動將{2}設定為預設格式，因為它是最常見的格式。請將此列中的其他值更改為此格式。,
You have reached the hourly limit for generating password reset links. Please try again later.,您已達到生成密碼重置連結的小時限制。請稍後再試。,
Please hide the standard navbar items instead of deleting them,請隱藏標準導航欄專案，而不要刪除它們,
DocType's name should not start or end with whitespace,DocType的名稱不應以空格開頭或結尾,
