Packaging Slip From Delivery Note,交貨單生成裝箱單,
Packed Items cannot be transferred internally,已打包物料不可內部調撥,
Packed Qty,已打包數量,
Page Break After Each SoA,每份對賬單後分頁,
Paid Amount After Tax,稅後已付金額,
Paid Amount After Tax (Company Currency),稅後已付金額（公司貨幣）,
Paid From Account Type,付款來源賬戶型別,
Paid To Account Type,付款目標賬戶型別,
Pallets,托盤,
Parameter Group,引數組,
Parameter Group Name,引數組名稱,
Parcel Template,包裹模板,
Parcel Template Name,包裹模板名稱,
Parcel weight cannot be 0,包裹重量不可為0,
Parcels,包裹,
Parent Account Missing,上級科目缺失,
Parent Document,上級單據,
Parent Item {0} must not be a Fixed Asset,上級物料{0}不能為固定資產,
Parent Row No,上級行號,
Parent Row No not found for {0},未找到{0}的上級行號,
Parent Task {0} is not a Template Task,上級任務{0}非模板任務,
Parsing Error,解析錯誤,
Partial Material Transferred,部分物料已轉移,
Partial Payment in POS Invoice is not allowed.,銷售點發票不允許部分付款,
Partial Stock Reservation,部分庫存保留,
Partial Success,部分成功,
"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ",可保留部分庫存。例如：若銷售訂單為100單位，可用庫存90單位，則將建立90單位的庫存保留記錄,
Partially Delivered,部分交付,
Partially Reconciled,部分對賬,
Partially Reserved,部分保留,
Partly Paid,部分支付,
Partly Paid and Discounted,部分支付並折讓,
Partnership,合夥企業,
Party Account No. (Bank Statement),交易方賬號（銀行對賬單）,
Party Account {0} currency ({1}) and document currency ({2}) should be same,交易方賬戶{0}幣種（{1}）應與單據幣種（{2}）一致,
Party IBAN (Bank Statement),交易方國際銀行賬號（銀行對賬單）,
Party Item Code,交易方物料編碼,
Party Link,交易方連結,
Party Name/Account Holder (Bank Statement),交易方名稱/賬戶持有人（銀行對賬單）,
Party Specific Item,交易方特定物料,
Party Type and Party can only be set for Receivable / Payable account<br><br>{0},交易方型別和交易方僅可設定應收/應付賬戶<br><br>{0},
Party Type and Party is required for Receivable / Payable account {0},應收/應付賬戶{0}必須設定交易方型別和交易方,
Party can only be one of {0},交易方只能是{0}之一,
Passport Details,護照詳情,
Pause Job,暫停任務,
Paused,已暫停,
Pay,支付,Amount
Payment Amount (Company Currency),付款金額（公司貨幣）,
"Payment Entry {0} is linked against Order {1}, check if it should be pulled as advance in this invoice.",付款分錄{0}關聯訂單{1}，請檢查是否應作為預付款拉入本發票,
Payment Ledger,付款分類賬,
Payment Ledger Balance,付款分類賬餘額,
Payment Ledger Entry,付款分類賬分錄,
Payment Limit,付款限額,
Payment Reconciliation Allocation,付款對賬分配,
Payment Reconciliation Job: {0} is running for this party. Can't reconcile now.,付款對賬任務：{0}正在執行，無法對賬,
Payment Reconciliation Settings,付款對賬設定,
Payment Request Outstanding,未結付款請求,
Payment Request created from Sales Order or Purchase Order will be in Draft status. When disabled document will be in unsaved state.,銷售訂單或採購訂單生成的付款請求將處於草稿狀態。禁用後單據將處於未儲存狀態,
Payment Request is already created,付款請求已建立,
Payment Request took too long to respond. Please try requesting for payment again.,付款請求響應超時，請重試,
Payment Requests cannot be created against: {0},無法針對以下型別建立付款請求：{0},
Payment Status,付款狀態,
Payment Term Outstanding,未結付款條款,
Payment Terms Status for Sales Order,銷售訂單付款條款狀態,
Payment Terms from orders will be fetched into the invoices as is,訂單中的付款條款將原樣帶入發票,
Payment Unlink Error,付款解除關聯錯誤,
Payment of {0} received successfully.,成功接收{0}付款,
Payment of {0} received successfully. Waiting for other requests to complete...,成功接收{0}付款，等待其他請求完成...,
Payment request failed,付款請求失敗,
Payment term {0} not used in {1},付款條款{0}未在{1}中使用,
Pending processing,待處理,
Per Received,每接收,
Percentage (%),百分比（%）,
Percentage you are allowed to order beyond the Blanket Order quantity.,允許超出總括訂單數量的訂購百分比,
Percentage you are allowed to sell beyond the Blanket Order quantity.,允許超出總括訂單數量的銷售百分比,
Period Closed,期間已關閉,
Period Closing Entry For Current Period,本期關賬分錄,
Period Closing Settings,期間關賬設定,
Period Details,期間明細,
Period End Date cannot be greater than Fiscal Year End Date,期間結束日期不可超過財年結束日期,
Period Start Date cannot be greater than Period End Date,期間開始日期不可超過結束日期,
Period Start Date must be {0},期間開始日期必須為{0},
Period To Date,當期至今,
Period_from_date,期間起始日期,
Phone Ext.,分機號,
Pick List Incomplete,領料單未完成,
Pick Manually,手動揀選,
Pick Serial / Batch Based On,按序列號/批次揀選,
Pick Serial / Batch No,揀選序列/批次號,
Picked Qty (in Stock UOM),已揀數量（庫存單位）,
Pickup,提貨,
Pickup Contact Person,提貨聯絡人,
Pickup Date,提貨日期,
Pickup Date cannot be before this day,提貨日期不能早於當日,
Pickup From,提貨自,
Pickup To time should be greater than Pickup From time,提貨截止時間應晚於起始時間,
Pickup Type,提貨型別,
Pickup from,提貨起始時間,
Pickup to,提貨截止時間,
Pipeline By,管道分類,
Plaid Link Failed,Plaid連結失敗,
Plaid Link Refresh Required,需重新整理Plaid連結,
Plaid Link Updated,Plaid連結已更新,
Plan to Request Qty,計劃申請數量,
Plant Dashboard,工廠看板,
Plant Floor,車間現場,
Please Set Priority,請設定優先順序,
Please Specify Account,請指定賬戶,
Please add 'Supplier' role to user {0}.,請為使用者{0}新增'供應商'角色,
Please add Request for Quotation to the sidebar in Portal Settings.,請在門戶設定中將報價請求新增到側邊欄,
Please add Root Account for - {0},請為-{0}新增根賬戶,
Please add atleast one Serial No / Batch No,請至少新增一個序列號/批次號,
Please add the Bank Account column,請新增銀行賬戶列,
Please add the account to root level Company - {0},請將賬戶新增至根級公司-{0},
Please add {1} role to user {0}.,請為使用者{0}新增{1}角色,
Please adjust the qty or edit {0} to proceed.,請調整數量或編輯{0}以繼續,
Please attach CSV file,請附加CSV檔案,
Please cancel and amend the Payment Entry,請取消並修改付款分錄,
Please cancel payment entry manually first,請先手動取消付款分錄,
Please cancel related transaction.,請取消相關交易。,
Please check Process Deferred Accounting {0} and submit manually after resolving errors.,請檢查處理遞延會計{0}，解決錯誤後手動提交,
Please check either with operations or FG Based Operating Cost.,請檢查工序或基於成品的運營成本,
Please check the error message and take necessary actions to fix the error and then restart the reposting again.,請檢查錯誤資訊並採取必要措施修復錯誤，然後重新啟動重新過賬,
Please check your email to confirm the appointment,請檢查您的電子郵件以確認預約,
Please contact any of the following users to extend the credit limits for {0}: {1},請聯絡以下使用者以延長{0}的信用額度：{1},
Please contact any of the following users to {} this transaction.,請聯絡以下使用者以{}此交易,
Please contact your administrator to extend the credit limits for {0}.,請聯絡管理員延長{0}的信用額度,
Please create Landed Cost Vouchers against Invoices that have 'Update Stock' enabled.,請對啟用'更新庫存'的發票建立到岸成本憑證,
Please create a new Accounting Dimension if required.,如需，請新建會計維度,
Please create purchase from internal sale or delivery document itself,請透過內部銷售或交貨單據建立採購,
"Please delete Product Bundle {0}, before merging {1} into {2}",在合併{1}到{2}前，請先刪除產品套裝{0},
Please do not book expense of multiple assets against one single Asset.,請勿將多個資產的費用記入單一資產,
Please enable Use Old Serial / Batch Fields to make_bundle,請啟用'使用舊序列/批次欄位'以生成套裝,
Please enable only if the understand the effects of enabling this.,僅在理解啟用此功能的影響後啟用,
Please enable {0} in the {1}.,請在{1}中啟用{0},
Please enable {} in {} to allow same item in multiple rows,請在{}中啟用{}以允許同一物料多行顯示,
Please ensure that the {0} account is a Balance Sheet account. You can change the parent account to a Balance Sheet account or select a different account.,請確保{0}賬戶為資產負債表賬戶。您可將上級賬戶改為資產負債表賬戶或選擇其他賬戶,
Please ensure that the {0} account {1} is a Payable account. You can change the account type to Payable or select a different account.,請確保{0}賬戶{1}為應付賬戶。您可更改賬戶型別為應付或選擇其他賬戶,
Please ensure {} account is a Balance Sheet account.,請確保{}賬戶為資產負債表賬戶,
Please ensure {} account {} is a Receivable account.,請確保{}賬戶{}為應收賬戶,
Please enter Root Type for account- {0},請輸入賬戶-{0}的根型別,
Please enter Serial Nos,請輸入序列號,
Please enter Shipment Parcel information,請輸入運輸包裹資訊,
Please enter Stock Items consumed during the Repair.,請輸入維修期間消耗的庫存物料,
Please enter mobile number first.,請先輸入手機號碼,
Please enter quantity for item {0},請輸入物料{0}的數量,
Please enter serial nos,請輸入序列號,
"Please first set Last Name, Email and Phone for the user",請先設定使用者的姓氏、電子郵件和電話,
Please fix overlapping time slots for {0},請修復{0}的時間段重疊,
Please fix overlapping time slots for {0}.,請修復{0}的時間段重疊,
Please import accounts against parent company or enable {} in company master.,請根據母公司匯入賬戶或在主公司中啟用{},
"Please keep one Applicable Charges, when 'Distribute Charges Based On' is 'Distribute Manually'. For more charges, please create another Landed Cost Voucher.",當'費用分配依據'為'手動分配'時，請保留一個適用費用。更多費用請新建到岸成本憑證,
Please make sure the file you are using has 'Parent Account' column present in the header.,請確保檔案標題包含'上級賬戶'列,
Please mention 'Weight UOM' along with Weight.,請同時註明'重量單位'和重量,
Please mention '{0}' in Company: {1},請在公司{1}中註明'{0}',
Please mention the Current and New BOM for replacement.,請註明要替換的當前和新的物料清單,
Please rectify and try again.,請更正後重試,
Please refresh or reset the Plaid linking of the Bank {}.,請重新整理或重置銀行{}的Plaid連結,
Please save before proceeding.,請先儲存再繼續,
Please select Bank Account,請選擇銀行賬戶,
Please select Finished Good Item for Service Item {0},請為服務項{0}選擇產成品,
Please select Serial/Batch Nos to reserve or change Reservation Based On to Qty.,請選擇要保留的序列/批次號或將保留依據改為數量,
Please select Subcontracting Order instead of Purchase Order {0},請選擇委外訂單而非採購訂單{0},
Please select Unrealized Profit / Loss account or add default Unrealized Profit / Loss account account for company {0},請選擇未實現損益賬戶或為公司{0}新增預設未實現損益賬戶,
Please select a Subcontracting Purchase Order.,請選擇委外採購訂單,
Please select a Warehouse,請選擇倉庫,
Please select a Work Order first.,請先選擇工單,
Please select a country,請選擇國家,
Please select a customer for fetching payments.,請選擇客戶以獲取付款,
Please select a date,請選擇日期,
Please select a date and time,請選擇日期和時間,
Please select a row to create a Reposting Entry,請選擇行以建立重新過賬分錄,
Please select a supplier for fetching payments.,請選擇供應商以獲取付款,
Please select a valid Purchase Order that has Service Items.,請選擇包含服務專案的有效採購訂單,
Please select a valid Purchase Order that is configured for Subcontracting.,請選擇配置為委外的有效採購訂單,
Please select an item code before setting the warehouse.,請先設定物料編碼再設定倉庫,
Please select either the Item or Warehouse or Warehouse Type filter to generate the report.,請選擇物料、倉庫或倉庫型別篩選條件以生成報表,
Please select items,請選擇物料,
Please select items to reserve.,請選擇要保留的物料,
Please select items to unreserve.,請選擇要取消保留的物料,
Please select only one row to create a Reposting Entry,請選擇單行建立重新過賬分錄,
Please select rows to create Reposting Entries,請選擇行以建立重新過賬分錄,
Please select the required filters,請選擇必要篩選條件,
Please select valid document type.,請選擇有效單據型別,
Please set '{0}' in Company: {1},請在公司{1}設定'{0}',
Please set Account,請設定賬戶,
Please set Accounting Dimension {} in {},請在{}設定會計維度{},
Please set Email/Phone for the contact,請為聯絡人設定電子郵件/電話,
Please set Fiscal Code for the customer '%s',請為客戶'%s'設定稅號,
Please set Fiscal Code for the public administration '%s',請為公共機構'%s'設定稅號,
Please set Fixed Asset Account in {} against {}.,請在{}中為{}設定固定資產賬戶,
Please set Opening Number of Booked Depreciations,請設定已入賬折舊的期初數,
Please set Parent Row No for item {0},請設定物料{0}的上級行號,
Please set Root Type,請設定根型別,
Please set Tax ID for the customer '%s',請為客戶'%s'設定稅號,
Please set VAT Accounts in {0},請在{0}設定增值稅賬戶,
"Please set Vat Accounts for Company: ""{0}"" in UAE VAT Settings","請在 UAE 增值稅設定中設定公司的增值稅賬戶: ""{0}""",
Please set a Cost Center for the Asset or set an Asset Depreciation Cost Center for the Company {},請為資產設定成本中心或為公司{}設定資產折舊成本中心,
Please set a default Holiday List for Company {0},請為公司{0}設定預設假期列表,
Please set an Address on the Company '%s',請為公司'%s'設定地址,
Please set an Expense Account in the Items table,請在物料表中設定費用賬戶,
Please set both the Tax ID and Fiscal Code on Company {0},請為公司{0}同時設定稅號和財政程式碼,
Please set default Exchange Gain/Loss Account in Company {},請在公司{}設定預設匯兌損益賬戶,
Please set default Expense Account in Company {0},請在公司{0}設定預設費用賬戶,
Please set default cost of goods sold account in company {0} for booking rounding gain and loss during stock transfer,請在公司{0}設定預設銷售成本賬戶以記錄庫存轉移中的四捨五入損益,
Please set filters,請設定篩選條件,
Please set one of the following:,請設定以下其中一項：,
Please set the cost center field in {0} or setup a default Cost Center for the Company.,請在{0}設定成本中心欄位或為公司設定預設成本中心,
Please set {0} first.,請先設定{0},
Please set {0} in BOM Creator {1},請在物料清單建立器{1}中設定{0},
Please set {0} in Company {1} to account for Exchange Gain / Loss,請在公司{1}設定{0}以核算匯兌損益,
"Please set {0} to {1}, the same account that was used in the original invoice {2}.",請將{0}設為{1}，與原發票{2}使用的賬戶相同,
Please setup and enable a group account with the Account Type - {0} for the company {1},請為公司{1}設定並啟用賬戶型別為{0}的組賬戶,
Please share this email with your support team so that they can find and fix the issue.,請將此郵件轉發給支援團隊以便排查和解決問題,
Please specify a {0} first.,請先指定{0},
Please try again in an hour.,請一小時後重試,
Please update Repair Status.,請更新維修狀態,
Portal User,門戶使用者,
Portal Users,門戶使用者,
Posting Date Inheritance for Exchange Gain / Loss,匯兌損益的過賬日期繼承,
Posting Datetime,過賬時間,
Powered by {0},由{0}驅動,
Preview Required Materials,預覽所需物料,
"Previous Year is not closed, please close it first",上年度未結賬，請先結賬,
Price ({0}),價格（{0}）,
Price List Defaults,價格表預設值,
Price Per Unit ({0}),單價（{0}）,
Price is not set for the item.,未設定物料價格,
Primary Address and Contact,主要地址和聯絡方式,
Primary Contact,主要聯絡人,
Primary Party,主要政黨,
Primary Role,主要角色,
Print Format Builder,列印格式生成器,
Print Receipt on Order Complete,訂單完成時列印收據,
Print Style,列印樣式,
Printed on {0},列印於{0},
Printing,列印,
Priority cannot be lesser than 1.,優先順序不能小於1,
Priority is mandatory,優先順序為必填項,
Probability,可能性,
Process Loss,加工損耗,
Process Loss Percentage cannot be greater than 100,加工損耗百分比不能超過100,
Process Loss Qty,加工損耗數量,
Process Loss Report,加工損耗報告,
Process Loss Value,加工損耗價值,
Process Payment Reconciliation,處理付款對賬,
Process Payment Reconciliation Log,處理付款對賬日誌,
Process Payment Reconciliation Log Allocations,處理付款對賬日誌分配,
Process Statement Of Accounts CC,處理抄送賬戶對賬單,
Process Subscription,處理訂閱,
Process in Single Transaction,在單事務中處理,
Processed BOMs,已處理物料清單,
Processing Sales! Please Wait...,正在處理銷售！請稍候...,
Produced / Received Qty,已生產/已接收數量,
Product Price ID,產品價格ID,
Production Plan Already Submitted,生產計劃已提交,
Production Plan Item Reference,生產計劃項引用,
Production Plan Qty,生產計劃數量,
Production Plan Sub Assembly Item,生產計劃子裝配項,
Production Plan Sub-assembly Item,生產計劃子裝配項,
Production Plan Summary,生產計劃摘要,
Profile,配置檔案,
Profit and Loss Summary,損益彙總,
Progress,進度,
Progress (%),進度（%）,
Project Progress:,專案進度：,
Prompt Qty,即時數量,
Prospect,潛在客戶,
Prospect Lead,潛在客戶線索,
Prospect Opportunity,潛在商機,
Prospect Owner,潛在客戶負責人,
Prospect {0} already exists,潛在客戶{0}已存在,
Provisional Account,暫記賬戶,
Provisional Expense Account,暫記費用科目,
Publisher,釋出者,
Publisher ID,釋出者ID,
Purchase Order Item reference is missing in Subcontracting Receipt {0},分包收貨單{0}中缺少採購訂單項引用,
Purchase Orders {0} are un-linked,採購訂單{0}已取消關聯,
Purchase Receipt (Draft) will be auto-created on submission of Subcontracting Receipt.,提交分包收貨單時將自動建立採購收貨單（草稿）,
Purchase Receipt {0} created.,採購收貨單{0}已建立,
Purchase Value,採購價值,
Purchases,採購,
Purposes Required,需指定用途,
Putaway Rule,上架規則,
Putaway Rule already exists for Item {0} in Warehouse {1}.,倉庫{1}中物料{0}的上架規則已存在,
Qty ,數量,
Qty (Company),數量（公司）,
Qty (Warehouse),數量（倉庫）,
Qty After Transaction,交易後數量,
Qty As Per BOM,按物料清單數量,
Qty Change,數量變更,
Qty In Stock,庫存數量,
Qty Per Unit,每單位數量,
"Qty To Manufacture ({0}) cannot be a fraction for the UOM {2}. To allow this, disable '{1}' in the UOM {2}.",待生產數量（{0}）不能是計量單位{2}的分數。若要允許，請在計量單位{2}中禁用'{1}',
Qty To Produce,待生產數量,
Qty Wise Chart,數量趨勢圖,
Qty and Rate,數量與費率,
Qty as Per Stock UOM,按庫存計量單位的數量,
Qty for which recursion isn't applicable.,不適用遞迴的數量,
Qty in Stock UOM,庫存計量單位數量,
Qty of Finished Goods Item should be greater than 0.,成品項數量應大於0,
Qty to Be Consumed,待消耗數量,
Qty to Build,待構建數量,
Qty to Fetch,待獲取數量,
Qty to Produce,待生產數量,
Qualification Status,資質狀態,
Qualified,已認證,
Qualified By,認證人,
Qualified on,認證日期,
Quality Inspection Parameter,質量檢驗引數,
Quality Inspection Parameter Group,質量檢驗引數組,
Quality Inspection Settings,質量檢驗設定,
Quality Inspection(s),質量檢驗,
Quantity (A - B),數量（A - B）,
Quantity is required,數量為必填項,
"Quantity must be greater than zero, and less or equal to {0}",數量必須大於零且小於等於{0},
Quantity to Produce should be greater than zero.,待生產數量應大於零,
Quantity to Scan,待掃描數量,
Quarter {0} {1},第{0}季度 {1},
Queue Size should be between 5 and 100,佇列大小應介於5至100之間,
Quotation Number,報價單編號,
Quoted Amount,報價金額,
Rate Section,費率部分,
Rate of Stock UOM,庫存計量單位費率,
Ratios,比率,
Raw Material Cost Per Qty,單位數量原材料成本,
Raw Material Item,原材料項,
Raw Material Value,原材料價值,
Raw Materials Actions,原材料操作,
Raw Materials Warehouse,原材料倉庫,
Reached Root,已到達根節點,
Reading Value,讀數值,
Reason for hold:,保留原因：,
Rebuild Tree,重建樹形結構,
Rebuilding BTree for period ...,正在重建期間B樹結構...,
Recalculate Incoming/Outgoing Rate,重新計算進出匯率,
Recalculating Purchase Cost against this Project...,正在重新計算專案採購成本...,
Receivable/Payable Account,應收/應付賬戶,
Receivable/Payable Account: {0} doesn't belong to company {1},應收/應付賬戶：{0}不屬於公司{1},
Received Amount After Tax,稅後已收金額,
Received Amount After Tax (Company Currency),稅後已收金額（公司貨幣）,
Received Amount cannot be greater than Paid Amount,已收金額不能超過已付金額,
Received Qty in Stock UOM,以庫存單位計的已收數量,
Recent Orders,近期訂單,
Recent Transactions,近期交易,
Reconcile All Serial Nos / Batches,對賬所有序列號/批次,
Reconcile Effect On,對賬生效時間,
Reconcile on Advance Payment Date,按預付款日期對賬,
Reconcile the Bank Transaction,對銀行交易進行對賬,
Reconciled Entries,已對賬分錄,
Reconciliation Date,對賬日期,
Reconciliation Error Log,對賬錯誤日誌,
Reconciliation Logs,對賬日誌集,
Reconciliation Progress,對賬進度,
Reconciliation Queue Size,對賬佇列大小,
Reconciliation Takes Effect On,對賬生效於,
Recording HTML,記錄HTML,
Recoverable Standard Rated expenses should not be set when Reverse Charge Applicable is Y,當適用反向徵稅為'是'時，不可設定可回收標準稅率費用,
Recurse Every (As Per Transaction UOM),遞迴週期（按交易單位）,
Recurse Over Qty cannot be less than 0,遞迴數量不能小於0,
Recursive Discounts with Mixed condition is not supported by the system,系統不支援混合條件的遞迴折扣,
Reference Date for Early Payment Discount,提前付款折扣的參考日期,
Reference Detail,參考明細,
Reference DocType,參考單據型別,
Reference Exchange Rate,參考匯率,
Reference No,參考號,
Reference number of the invoice from the previous system,舊系統的發票參考號,
References to Sales Invoices are Incomplete,銷售發票參考不完整,
References to Sales Orders are Incomplete,銷售訂單參考不完整,
References {0} of type {1} had no outstanding amount left before submitting the Payment Entry. Now they have a negative outstanding amount.,提交付款前，型別{1}的參考{0}無未清金額，現在其未清金額為負數,
Refresh Google Sheet,重新整理Google表格,
Refresh Plaid Link,重新整理Plaid連結,
Rejected Serial and Batch Bundle,拒收序列號和批次包,
Rejected Warehouse and Accepted Warehouse cannot be same.,拒收倉庫與驗收倉庫不能相同,
Remarks Column Length,備註欄長度,
Remove Parent Row No in Items Table,移除物料表中的父行號,
Remove SABB Entry,移除SABB條目,
Removing rows without exchange gain or loss,移除無匯兌損益的行,
Repair,維修,
Repair Asset,維修資產,
Repair Details,維修詳情,
"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.
It also updates latest price in all the BOMs.","在使用BOM的所有其他BOM中替換BOM。 它將替換舊的 BOM 連結，更新成本，並按照新建BOM 重新生成“BOM Explosion item”表。
它也更新了所有BOMM的最新價格。",
Report Error,報告錯誤,
Report Filters,報表篩選條件,
Report View,報表檢視,
Repost Accounting Ledger,重新過賬會計分類賬,
Repost Accounting Ledger Items,重新過賬會計分類賬專案,
Repost Accounting Ledger Settings,重新過賬會計分類賬設定,
Repost Allowed Types,允許重新過賬的型別,
Repost Error Log,重新過賬錯誤日誌,
Repost Item Valuation,重新過賬物料估值,
Repost Payment Ledger,重新過賬付款分類賬,
Repost Payment Ledger Items,重新過賬付款分類賬專案,
Repost Status,重新過賬狀態,
Repost has started in the background,後臺已開始重新過賬,
Repost in background,後臺重新過賬,
Repost started in the background,後臺已啟動重新過賬,
Reposting Completed {0}%,重新過賬已完成{0}%,
Reposting Data File,重新過賬資料檔案,
Reposting Info,重新過賬資訊,
Reposting Progress,重新過賬進度,
Reposting entries created: {0},已建立重新過賬條目：{0},
Reposting has been started in the background.,後臺已啟動重新過賬,
Reposting in the background.,正在後臺重新過賬,
Represents a Financial Year. All accounting entries and other major transactions are tracked against the Fiscal Year.,表示一個財年。所有會計分錄和主要交易均按財年跟蹤,
Request Parameters,請求引數,
Request Timeout,請求超時,
Reservation Based On,預留依據,
Reserve,預留,
Reserve Stock,預留庫存,
"Reserved Qty ({0}) cannot be a fraction. To allow this, disable '{1}' in UOM {3}.",預留數量({0})不能為小數。如需允許，請在單位{3}中禁用'{1}',
Reserved Qty for Production Plan,生產計劃預留數量,
Reserved Qty for Subcontract,外協預留數量,
Reserved Qty should be greater than Delivered Qty.,預留數量應大於交付數量,
Reserved Serial No.,預留序列號,
Reserved Stock,預留庫存,
Reserved Stock for Batch,批次預留庫存,
Reserved for POS Transactions,為POS交易預留,
Reserved for Production,為生產預留,
Reserved for Production Plan,為生產計劃預留,
Reserved for Sub Contracting,為外協預留,
Reserving Stock...,正在預留庫存...,
Reset Company Default Values,重置公司預設值,
Reset Plaid Link,重置Plaid連結,
Reset Raw Materials Table,重置原材料表,
Resolution Due,解決到期日,
Response and Resolution,響應與解決,
Restart,重啟,
Restore Asset,恢復資產,
Restrict,限制,
Restrict Items Based On,基於以下限制物料,
Result Key,結果鍵,
Resume Job,恢復作業,
Resume Timer,恢復計時器,
Retried,已重試,
Retry,重試,
Retry Failed Transactions,重試失敗交易,
Return Against,退貨依據,
Return Against Subcontracting Receipt,依據外協收貨單退貨,
Return Components,退貨元件,
Return Issued,已發出退貨,
Return Qty,退貨數量,
Return Qty from Rejected Warehouse,從拒收倉庫退貨數量,
Return of Components,元件退貨,
Returned,已退貨,
Returned Against,退貨依據,
Returned Qty ,退貨數量 ,
Returned Qty in Stock UOM,以庫存單位計的退貨數量,
Returned exchange rate is neither integer not float.,退貨匯率既非整型也非浮點型,
Revaluation Journals,重估日記賬,
Revaluation Surplus,重估盈餘,
Revenue,收入,
Reversal Of,沖銷依據,
Right Child,右子節點,
Role Allowed to Create/Edit Back-dated Transactions,允許建立/編輯倒籤交易的角色,
Role Allowed to Over Bill ,允許超額開票的角色,
Role Allowed to Over Deliver/Receive,允許超額交付/接收的角色,
Role Allowed to Override Stop Action,允許覆蓋停止操作的角色,
Role allowed to bypass Credit Limit,允許繞過信用額度的角色,
Root,根,
"Root Type for {0} must be one of the Asset, Liability, Income, Expense and Equity",{0}的根型別必須是資產、負債、收入、費用或權益,
Round Free Qty,四捨五入免費數量,
Round Off Tax Amount,四捨五入稅額,
Round Off for Opening,期初四捨五入,
Round Tax Amount Row-wise,按行四捨五入稅額,
Rounding Loss Allowance,四捨五入損失允許值,
Rounding Loss Allowance should be between 0 and 1,四捨五入損失允許值應在0到1之間,
Rounding gain/loss Entry for Stock Transfer,庫存轉移的四捨五入損益分錄,
Row #,行號#,
Row # {0}:,行號{0}：,
Row # {0}: Please add Serial and Batch Bundle for Item {1},行號{0}：請為物料{1}新增序列號和批次包,
Row #{0}: A reorder entry already exists for warehouse {1} with reorder type {2}.,行號{0}：倉庫{1}已存在型別為{2}的再訂貨條目,
Row #{0}: Acceptance Criteria Formula is incorrect.,行號{0}：驗收標準公式錯誤,
Row #{0}: Acceptance Criteria Formula is required.,行號{0}：必須填寫驗收標準公式,
Row #{0}: Accepted Warehouse and Rejected Warehouse cannot be same,行號{0}：驗收倉庫與拒收倉庫不能相同,
Row #{0}: Accepted Warehouse is mandatory for the accepted Item {1},行號{0}：驗收物料{1}必須指定驗收倉庫,
Row #{0}: Allocated Amount cannot be greater than Outstanding Amount of Payment Request {1},行號{0}：分配金額不能超過付款請求{1}的未清金額,
Row #{0}: Allocated amount:{1} is greater than outstanding amount:{2} for Payment Term {3},行號{0}：付款條款{3}的分配金額{1}超過未清金額{2},
Row #{0}: Amount must be a positive number,行號#{0}：金額必須為正數,
Row #{0}: BOM is not specified for subcontracting item {0},行號#{0}：外協物料{0}未指定物料清單（BOM）,
Row #{0}: Batch No {1} is already selected.,行號#{0}：批次號{1}已被選擇,
Row #{0}: Cannot allocate more than {1} against payment term {2},行號#{0}：支付條款{2}的分配金額不能超過{1},
Row #{0}: Cannot transfer more than Required Qty {1} for Item {2} against Job Card {3},行號#{0}：針對作業卡{3}的物料{2}，轉移數量不能超過需求數量{1},
Row #{0}: Consumed Asset {1} cannot be Draft,行號#{0}：消耗資產{1}不能為草稿狀態,
Row #{0}: Consumed Asset {1} cannot be cancelled,行號#{0}：消耗資產{1}無法取消,
Row #{0}: Consumed Asset {1} cannot be the same as the Target Asset,行號#{0}：消耗資產{1}不能與目標資產相同,
Row #{0}: Consumed Asset {1} cannot be {2},行號#{0}：消耗資產{1}不能為{2},
Row #{0}: Consumed Asset {1} does not belong to company {2},行號#{0}：消耗資產{1}不屬於公司{2},
Row #{0}: Cumulative threshold cannot be less than Single Transaction threshold,行號#{0}：累計閾值不能小於單筆交易閾值,
Row #{0}: Dates overlapping with other row,行號#{0}：日期與其他行重疊,
Row #{0}: Default BOM not found for FG Item {1},行號#{0}：產成品{1}未找到預設物料清單（BOM）,
Row #{0}: Expense Account not set for the Item {1}. {2},行號#{0}：未為物料{1}設定費用科目。{2},
Row #{0}: Finished Good Item Qty can not be zero,行號#{0}：產成品數量不能為零,
Row #{0}: Finished Good Item is not specified for service item {1},行號#{0}：服務項{1}未指定產成品,
Row #{0}: Finished Good Item {1} must be a sub-contracted item,行號#{0}：產成品{1}必須為外協物料,
Row #{0}: Finished Good reference is mandatory for Scrap Item {1}.,行號#{0}：廢品{1}必須關聯產成品,
Row #{0}: For {1} Clearance date {2} cannot be before Cheque Date {3},行號#{0}：{1}的清算日期{2}不能早於支票日期{3},
"Row #{0}: For {1}, you can select reference document only if account gets credited",行號#{0}：對於{1}，僅當科目貸記時才能選擇參考單據,
"Row #{0}: For {1}, you can select reference document only if account gets debited",行號#{0}：對於{1}，僅當科目借記時才能選擇參考單據,
Row #{0}: From Date cannot be before To Date,行號#{0}：起始日期不能早於截止日期,
Row #{0}: Item {1} does not exist,行號#{0}：物料{1}不存在,
"Row #{0}: Item {1} has been picked, please reserve stock from the Pick List.",行號#{0}：物料{1}已揀配，請透過揀配單預留庫存,
Row #{0}: Item {1} is not a service item,行號#{0}：物料{1}非服務項,
Row #{0}: Item {1} is not a stock item,行號#{0}：物料{1}非庫存物料,
